trade_date,open,close,high,low,vol
20171030,28.11,28.11,28.11,28.11,214.0
20171031,30.92,30.92,30.92,30.92,143.7
20171101,34.01,34.01,34.01,34.01,94.0
20171102,37.41,37.41,37.41,37.41,233.74
20171103,41.15,41.15,41.15,41.15,1214.0
20171106,45.27,45.27,45.27,45.27,1869.36
20171107,49.8,49.8,49.8,49.8,2348.29
20171108,54.78,54.78,54.78,54.78,1880.9
20171109,60.26,60.26,60.26,60.26,4791.46
20171110,66.29,66.29,66.29,66.29,5079.5
20171113,72.92,72.92,72.92,72.92,9076.04
20171114,80.21,80.21,80.21,80.21,29057.3
20171115,80.38,79.64,83.98,76.9,469978.02
20171116,77.0,77.18,82.55,76.1,264119.46
20171117,80.1,77.68,82.52,76.33,287787.83
20171120,72.01,69.91,72.9,69.91,237699.33
20171121,69.9,64.69,71.01,62.92,248737.37
20171122,63.39,62.34,64.94,60.52,176560.49
20171123,62.66,61.34,64.34,60.73,159432.36
20171124,60.0,57.16,60.5,56.38,152295.5
20171127,56.87,57.35,58.99,55.53,119114.71
20171128,57.06,58.55,58.68,57.05,100493.5
20171129,58.44,56.71,58.44,53.08,157483.17
20171130,56.01,57.31,59.0,55.55,131867.68
20171201,57.37,56.08,57.58,55.38,84862.12
20171204,55.38,50.47,55.39,50.47,130075.84
20171205,49.85,50.25,51.5,49.03,87564.82
20171206,50.35,52.67,53.1,50.01,108437.67
20171207,52.01,52.18,54.8,51.16,119228.46
20171208,51.73,53.03,54.4,51.73,106826.94
20171211,52.61,53.01,53.58,52.6,71131.57
20171212,53.35,53.98,55.96,53.02,133545.87
20171213,53.06,54.64,54.67,51.81,91890.83
20171214,54.3,55.98,56.49,54.26,117004.38
20171215,55.5,53.49,55.88,53.33,88161.07
20171218,54.11,54.39,55.17,53.41,60085.17
20171219,54.2,53.26,55.1,52.71,73531.13
20171220,52.84,51.1,53.22,50.82,75024.79
20171221,51.0,52.02,52.57,49.3,80536.13
20171222,51.8,52.04,53.39,51.52,65731.04
20171225,51.34,52.94,53.49,50.3,75220.42
20171226,53.36,56.5,57.57,53.31,154353.63
20171227,56.6,56.47,58.65,55.63,157759.58
20171228,55.7,58.38,59.48,55.7,137035.47
20171229,57.82,56.74,58.25,56.6,82869.43
20180102,57.31,57.75,58.5,56.22,78501.79
20180103,58.08,56.88,58.35,56.3,78908.42
20180104,56.34,58.11,58.88,56.34,113096.79
20180105,57.76,56.87,58.71,56.77,81953.3
20180108,57.3,61.82,62.56,56.8,191331.2
20180109,60.97,61.16,62.25,60.5,117379.4
20180110,60.67,61.79,65.62,60.66,168329.13
20180111,61.35,62.73,64.51,60.6,122532.93
20180112,62.7,59.37,62.8,59.3,118888.89
20180115,60.54,59.69,62.63,59.33,119076.32
20180116,57.77,60.98,61.35,57.76,95703.82
20180117,61.0,63.22,64.3,59.62,121662.33
20180118,62.76,62.36,64.28,62.0,86607.63
20180119,62.15,61.07,63.89,60.98,83395.79
20180122,60.3,59.34,60.5,57.56,76880.0
20180123,60.64,64.07,65.2,60.61,135756.66
20180124,64.98,65.35,66.66,62.98,127940.67
20180125,64.7,66.65,69.99,64.7,130454.39
20180126,66.49,68.33,70.84,66.49,124035.57
20180129,67.88,69.57,69.75,66.61,97206.42
20180130,69.0,65.6,69.57,65.4,99648.7
20180131,67.0,66.11,68.96,65.68,93386.8
20180201,66.3,66.59,68.49,64.5,91540.76
20180202,65.7,66.28,67.34,63.68,91107.67
20180205,65.03,68.2,68.92,64.48,87884.03
20180206,66.92,61.38,67.49,61.38,126309.4
20180207,62.83,56.41,63.27,55.24,134533.77
20180208,55.26,55.73,56.0,54.0,74533.02
20180209,54.0,51.24,55.35,51.01,78275.9
20180212,51.96,53.58,54.26,51.45,65179.95
20180213,54.11,53.33,54.98,52.85,53742.94
20180214,53.7,53.81,54.52,53.32,36560.25
20180222,54.38,56.49,56.56,54.19,65097.07
20180223,55.98,55.94,56.32,55.09,52789.49
20180226,57.11,58.14,58.86,57.11,70628.67
20180227,58.0,59.44,59.5,57.4,68321.9
20180228,58.88,58.86,59.37,57.8,51126.52
20180301,58.13,58.38,58.79,57.73,47792.85
20180302,57.37,56.7,57.75,56.62,46248.02
20180305,56.56,57.57,57.88,56.56,35923.25
20180306,57.72,62.01,62.7,57.4,96551.5
20180307,61.35,60.24,61.75,60.2,62863.57
20180308,60.2,61.24,62.47,60.2,56796.86
20180309,61.0,61.78,62.46,60.85,53418.4
20180312,61.88,63.54,64.15,61.5,78057.04
20180313,64.61,63.06,65.69,63.0,85642.03
20180314,62.24,62.86,64.45,62.24,63725.51
20180315,61.9,60.62,62.46,58.41,79335.17
20180316,60.5,59.92,61.33,59.84,30492.28
20180319,61.0,64.46,65.2,60.7,89751.33
20180320,63.81,64.41,64.56,63.0,45381.82
20180321,65.19,62.72,65.47,62.5,46640.58
20180322,62.9,65.53,66.3,62.9,76786.59
20180323,62.61,61.08,64.52,60.62,68648.87
20180326,59.39,63.07,63.19,59.01,50256.56
20180327,63.8,64.28,65.07,63.4,58258.25
20180328,63.3,63.59,64.49,62.8,43209.09
20180329,64.23,64.09,64.47,63.1,36137.89
20180330,64.5,65.74,66.0,64.09,53646.12
20180402,65.77,64.57,66.87,64.52,60138.72
20180403,62.78,66.3,66.5,62.7,51060.06
20180404,67.15,66.34,67.76,66.02,68132.96
20180409,66.77,68.65,69.83,65.81,72299.75
20180410,68.3,69.4,69.45,67.3,55737.84
20180411,69.6,70.69,72.6,69.6,68461.87
20180412,70.05,67.71,70.49,67.52,62874.31
20180413,68.13,68.13,69.38,67.1,46827.73
20180416,67.37,67.38,68.78,66.0,46771.98
20180417,67.86,66.72,69.33,66.39,47406.13
20180418,67.59,69.78,69.8,66.2,56576.72
20180419,70.5,68.68,70.5,68.22,55304.6
20180420,66.25,62.43,67.24,62.0,88569.38
20180423,62.26,63.55,64.11,62.01,33158.64
20180424,63.53,66.48,66.57,63.53,56035.27
20180425,66.12,66.93,66.96,65.88,37408.73
20180426,68.3,67.47,69.3,66.97,70448.31
20180427,69.19,69.04,73.32,68.7,102736.77
20180502,69.44,70.41,71.8,69.44,72935.93
20180503,70.29,71.98,72.0,68.0,69754.04
20180504,71.5,71.07,72.38,70.8,49506.57
20180507,71.8,75.07,76.0,71.0,92747.7
20180508,74.87,75.07,75.45,73.85,59461.87
20180509,75.55,74.66,75.77,73.51,48670.73
20180510,74.87,73.63,76.97,72.71,90421.28
20180511,73.5,73.88,75.36,72.81,53802.32
20180514,73.15,73.51,74.87,72.8,43401.84
20180515,73.68,73.65,74.45,71.7,51574.31
20180516,73.37,74.31,74.89,73.26,50331.19
20180517,74.93,75.74,77.5,73.4,80497.0
20180518,75.84,74.91,76.36,73.7,54066.75
20180521,75.5,79.04,79.71,74.91,90433.86
20180522,78.4,79.87,80.31,77.82,59414.55
20180523,79.35,81.29,84.49,79.26,118486.89
20180524,81.29,81.11,82.3,79.56,55079.22
20180525,80.9,78.54,82.08,78.33,62979.36
20180528,78.68,79.13,79.97,78.0,43492.77
20180529,78.72,76.29,79.32,76.12,42757.52
20180530,73.98,74.07,76.14,72.48,55109.77
20180531,75.05,77.21,77.34,75.0,46883.57
20180601,76.8,74.33,77.97,72.0,67609.55
20180604,73.9,67.02,74.97,66.98,113677.07
20180605,67.09,71.6,72.06,67.05,85293.1
20180606,71.5,71.81,72.48,71.01,47230.88
20180607,71.81,72.42,74.17,71.81,55616.05
20180608,72.8,73.49,73.65,71.11,47259.45
20180611,73.45,73.3,74.49,71.9,45223.15
20180612,73.59,72.85,73.6,70.3,43674.76
20180613,72.55,71.05,73.84,71.01,39291.89
20180614,70.35,71.96,72.48,70.26,33947.57
20180615,72.01,69.39,72.28,69.01,42232.0
20180619,69.39,65.67,70.42,63.0,67575.75
20180620,65.38,68.03,68.8,65.0,46663.14
20180621,67.95,67.08,68.68,66.71,37056.75
20180622,66.33,69.5,69.6,65.61,48890.47
20180625,69.88,68.23,70.16,67.7,38359.5
20180626,66.71,68.57,69.33,66.71,42394.99
20180627,68.85,67.92,69.18,67.61,29833.7
20180628,67.6,66.6,68.78,66.5,29627.27
20180629,66.62,70.57,70.76,66.61,52426.86
20180702,70.0,69.47,71.2,69.01,38672.87
20180703,69.65,72.23,72.27,69.01,54456.38
20180704,71.6,69.81,72.07,69.01,45585.99
20180705,69.3,67.14,70.2,66.83,40540.67
20180706,67.0,68.03,69.78,66.81,44129.03
20180709,69.0,70.98,71.1,69.0,51212.11
20180710,71.5,72.36,72.6,70.63,55281.62
20180711,70.0,72.09,72.14,69.71,51571.35
20180712,71.68,74.13,74.68,71.49,72418.25
20180713,73.86,74.63,75.9,73.21,62651.18
20180716,74.0,73.82,74.47,72.89,46510.88
20180717,73.53,74.46,74.49,72.2,40386.96
20180718,74.46,72.51,75.58,72.32,45118.9
20180719,72.15,72.91,73.48,71.8,32808.67
20180720,72.75,73.29,73.73,71.82,34930.1
