date,open,close,high,low,volume
2017-01-09,4.37,4.39,4.4,4.35,89932.18
2017-01-10,4.39,4.39,4.42,4.37,107721.51
2017-01-11,4.39,4.33,4.39,4.31,129365.49
2017-01-12,4.32,4.27,4.34,4.26,83105.76
2017-01-13,4.26,4.24,4.3,4.24,88958.0
2017-01-16,4.25,4.17,4.27,3.89,164922.84
2017-01-17,4.17,4.22,4.22,4.15,109766.39
2017-01-18,4.2,4.25,4.26,4.2,57224.28
2017-01-19,4.23,4.24,4.29,4.22,52859.02
2017-01-20,4.24,4.33,4.34,4.21,130996.92
2017-01-23,4.33,4.35,4.42,4.28,258250.09
2017-01-24,4.36,4.43,4.51,4.32,430474.91
2017-01-25,4.39,4.35,4.42,4.33,249780.91
2017-01-26,4.37,4.33,4.37,4.31,130966.7
2017-02-03,4.32,4.35,4.4,4.3,117519.12
2017-02-06,4.35,4.3,4.37,4.29,233357.53
2017-02-07,4.3,4.36,4.41,4.29,353915.31
2017-02-08,4.33,4.4,4.42,4.29,329680.16
2017-02-09,4.38,4.54,4.79,4.38,1081659.0
2017-02-10,4.53,4.71,4.79,4.48,1856798.88
2017-02-13,4.7,4.62,4.7,4.57,796759.25
2017-02-14,4.61,4.68,4.71,4.57,816338.88
2017-02-15,4.62,4.54,4.63,4.52,539214.75
2017-02-16,4.53,4.59,4.62,4.53,340692.5
2017-02-17,4.59,4.67,4.72,4.56,817387.81
2017-02-20,4.65,4.96,5.14,4.65,1998760.0
2017-02-21,4.9,5.03,5.26,4.88,2086888.25
2017-02-22,4.99,5.29,5.3,4.97,3189258.0
2017-02-23,5.18,4.99,5.19,4.9,2036263.5
2017-02-24,4.92,4.89,4.98,4.83,1140157.12
2017-02-27,4.87,4.71,4.87,4.69,1301305.25
2017-02-28,4.73,4.77,4.79,4.7,848224.69
2017-03-01,4.75,4.78,4.89,4.7,1178842.38
2017-03-02,4.8,4.66,4.81,4.64,942194.94
2017-03-03,4.63,4.63,4.67,4.59,426219.88
2017-03-06,4.65,4.66,4.68,4.63,409510.06
2017-03-07,4.65,4.64,4.66,4.58,525845.75
2017-03-08,4.64,4.68,4.69,4.6,559886.38
2017-03-09,4.66,4.67,4.69,4.61,369598.97
2017-03-10,4.67,4.69,4.7,4.65,486029.12
2017-03-13,4.68,4.76,4.8,4.64,852471.81
2017-03-14,4.76,4.8,4.84,4.74,699887.44
2017-03-15,4.76,4.87,4.9,4.74,881992.69
2017-03-16,4.85,4.86,4.89,4.81,640384.75
2017-03-17,4.85,4.75,4.87,4.71,751707.5
2017-03-20,4.73,4.77,4.78,4.69,413821.69
2017-03-21,4.76,4.68,4.76,4.65,503688.06
2017-03-22,4.63,4.65,4.69,4.61,328868.84
2017-03-23,4.63,4.67,4.69,4.56,378302.25
2017-03-24,4.65,4.76,4.86,4.59,1132692.0
2017-03-27,4.72,4.71,4.85,4.7,738127.12
2017-03-28,4.7,4.72,4.8,4.7,591140.06
2017-03-29,4.72,4.79,4.85,4.67,723458.44
