trade_date,open,close,high,low,vol
20140901,22.45,22.39,22.65,21.9,229667.04
20140902,22.3,22.43,22.56,21.9,254658.58
20140903,22.68,23.16,23.78,22.68,413674.18
20140904,22.95,22.69,23.09,22.52,245336.29
20140905,22.6,23.79,24.2,22.2,402782.61
20140909,23.6,23.98,24.1,23.36,207667.81
20140910,23.98,23.73,24.1,23.57,145475.83
20140911,23.65,23.1,24.14,22.96,225350.6
20140912,23.05,23.18,23.52,22.91,154844.15
20140915,23.11,22.97,23.54,22.97,173703.76
20140916,23.0,21.51,23.18,21.45,241071.54
20140917,21.56,22.02,22.2,21.48,137388.57
20140918,22.15,21.73,22.29,21.7,100874.53
20140919,21.81,21.56,21.93,21.31,170525.05
20140922,21.62,21.61,21.95,21.38,123865.25
20140923,21.52,22.2,22.25,21.45,187390.35
20140924,22.17,22.0,22.28,21.8,177387.06
20140925,22.07,22.35,22.5,21.93,171328.74
20140926,22.21,21.68,22.29,21.58,157716.83
20140929,21.7,21.67,21.89,21.6,144737.22
20140930,21.83,21.52,21.96,21.52,97794.59
20141008,21.52,21.36,21.63,21.22,153396.7
20141009,21.38,21.9,21.96,21.38,180312.13
20141010,21.85,21.55,21.85,21.51,106671.49
20141013,21.41,21.25,21.5,20.77,167893.46
20141014,21.24,22.83,22.87,21.19,419685.59
20141015,22.6,22.58,22.79,22.3,189483.16
20141016,22.54,22.58,23.08,22.3,206438.84
20141017,22.42,22.59,23.3,22.4,252096.27
20141020,22.58,23.04,23.27,22.52,195417.68
20141021,23.1,22.59,23.22,22.48,200302.9
20141022,22.5,21.71,22.77,21.53,175437.22
20141023,21.51,21.67,21.77,21.03,114971.29
20141024,21.62,21.7,21.87,21.58,73105.64
20141027,21.24,21.77,21.79,20.76,83753.27
20141028,21.67,21.98,22.09,21.67,115757.21
20141029,22.0,22.56,22.9,22.0,194249.55
20141030,22.57,22.29,23.03,22.19,136912.85
20141031,22.27,22.95,23.04,22.17,168697.87
20141103,22.99,22.96,23.22,22.69,180658.19
20141104,22.99,23.6,24.01,22.97,287432.51
20141105,23.66,23.38,23.84,23.33,138355.06
20141106,23.59,23.02,23.66,22.63,125775.94
20141107,22.98,23.77,24.56,22.87,273445.13
20141110,23.78,24.8,25.0,23.78,318852.45
20141111,24.9,23.61,24.9,23.56,214263.51
20141112,23.8,24.33,24.75,23.51,154456.92
20141113,24.2,23.76,24.66,23.6,118044.25
20141114,23.65,23.8,23.96,23.38,105055.41
20141117,23.7,24.5,24.83,23.53,249840.29
20141118,24.5,25.59,25.77,24.5,366928.02
20141119,25.55,25.41,25.89,25.3,182181.38
20141120,25.6,25.45,26.18,25.1,239240.48
20141121,25.4,25.6,26.15,25.35,210831.85
20141124,25.96,28.12,28.16,25.66,404551.18
20141125,28.11,28.5,28.99,27.71,274800.1
20141126,28.4,28.29,28.75,28.16,175854.05
20141127,28.4,28.31,29.28,28.15,229381.07
20141128,28.46,28.26,28.48,27.95,218575.3
20141201,28.35,28.75,29.7,28.3,211945.65
20141202,28.6,28.65,29.35,28.15,213994.62
20141203,28.65,28.0,29.15,26.0,322643.57
20141204,28.3,28.67,28.98,27.83,227474.74
20141205,28.67,29.25,29.9,27.45,291431.43
20141208,29.02,28.59,29.3,28.51,245089.6
20141209,28.51,25.73,28.88,25.73,328638.39
20141210,25.74,27.71,27.93,25.74,220566.94
20141211,27.72,28.82,29.05,27.51,197622.98
20141212,28.96,31.7,31.7,28.95,350518.96
20141215,32.56,31.5,32.6,30.93,351256.21
20141216,31.65,31.76,32.0,31.02,216455.79
20141217,31.59,32.23,33.4,31.5,243991.84
20141218,32.19,33.61,34.18,32.03,219239.21
20141219,33.65,33.06,34.25,31.87,189126.62
20141222,33.2,31.15,33.5,29.86,294618.82
20141223,31.14,31.02,33.0,30.77,129631.59
20141224,31.06,30.98,31.4,30.3,114559.83
20141225,31.1,31.35,31.41,30.62,98478.58
20141226,31.35,31.68,32.71,31.35,129014.2
20141229,31.7,30.96,32.33,30.5,128445.22
20141230,30.96,30.62,31.38,30.51,103568.04
20141231,30.89,31.28,31.36,29.85,161599.67
20150105,31.29,31.63,31.9,30.54,136074.19
20150106,31.3,32.17,32.35,30.71,134172.33
20150107,32.08,31.58,32.6,31.56,96200.48
20150108,31.82,30.71,32.0,30.7,98314.16
20150109,30.55,30.77,31.59,30.45,117712.22
20150112,30.6,30.93,31.2,30.0,94418.65
20150113,30.94,31.79,32.2,30.94,154495.79
20150114,31.78,31.58,32.18,31.52,83158.79
20150115,31.6,32.0,32.11,31.43,101827.78
20150116,32.1,33.91,33.91,31.91,218740.73
20150119,32.83,33.12,35.57,32.5,302316.91
20150120,33.26,34.98,35.4,33.26,238064.2
20150121,34.96,35.3,35.57,34.28,187743.8
20150122,35.3,35.5,36.49,35.1,193104.51
20150123,35.3,34.65,35.8,34.45,180777.65
20150126,34.75,35.46,35.6,34.6,147052.85
20150127,35.66,35.95,36.35,35.33,173185.0
20150128,35.7,35.39,36.26,34.9,158690.19
20150129,35.01,37.67,37.9,35.0,315643.83
20150130,37.3,36.64,37.66,36.42,116442.8
20150202,36.64,36.77,38.29,36.3,143107.24
20150203,37.3,36.85,37.58,36.0,126457.72
20150204,37.25,36.59,37.32,36.35,99756.89
20150205,36.59,35.81,36.89,35.8,137015.35
20150206,35.9,35.18,36.41,34.75,137485.49
20150209,35.4,35.76,36.03,35.18,103901.27
20150210,35.7,36.66,37.22,35.5,110141.54
20150211,37.05,38.35,38.55,36.72,210412.44
20150212,38.44,38.26,38.65,38.08,133607.77
20150213,38.25,38.34,39.17,38.03,145736.46
