trade_date,open,close,high,low,vol
20170215,2.14,2.56,2.56,2.14,2763.42
20170216,2.82,2.82,2.82,2.82,983.03
20170217,3.1,3.1,3.1,3.1,1631.48
20170220,3.41,3.41,3.41,3.41,2298.0
20170221,3.75,3.75,3.75,3.75,3829.96
20170222,4.13,4.13,4.13,4.13,3589.48
20170223,4.54,4.54,4.54,4.54,4814.65
20170224,4.99,4.99,4.99,4.99,11752.35
20170227,5.49,5.49,5.49,5.49,11978.93
20170228,6.04,6.04,6.04,6.04,15221.81
20170301,6.64,6.64,6.64,6.64,14861.17
20170302,7.3,7.3,7.3,7.3,34346.95
20170308,8.03,8.03,8.03,8.03,115792.76
20170309,8.83,8.83,8.83,8.83,46223.16
20170310,9.71,9.71,9.71,9.71,27262.04
20170313,10.68,10.68,10.68,10.01,4362590.22
20170314,10.5,11.75,11.75,10.34,2620472.85
20170315,12.37,12.93,12.93,12.15,2254727.25
20170316,13.67,14.22,14.22,13.53,1240229.16
20170317,15.64,14.43,15.64,14.25,4122605.01
20170320,14.26,15.27,15.31,13.64,3609449.29
20170321,15.0,15.41,15.83,14.7,3266328.46
20170322,15.0,16.29,16.78,14.84,3257137.43
20170323,16.1,16.6,17.2,16.1,3199152.68
20170324,16.58,15.76,16.68,15.4,2509637.33
20170327,15.6,15.66,16.06,15.31,1732773.39
20170328,15.7,15.29,15.89,15.21,1464939.63
20170329,14.71,14.16,14.74,13.81,2196068.55
20170330,13.82,14.03,14.56,13.66,1703904.57
20170331,13.9,13.0,14.18,12.8,1749799.32
20170405,12.7,12.79,12.97,12.2,1284825.77
20170406,12.61,12.86,13.12,12.61,1152150.72
20170407,12.71,13.29,13.76,12.7,1804651.21
20170410,12.8,11.96,12.87,11.96,1596030.15
20170411,11.7,12.2,12.28,11.41,1161062.11
20170412,12.17,11.52,12.17,11.48,1045961.99
20170413,11.5,11.55,11.79,11.3,699171.48
20170414,11.61,11.56,11.87,11.3,814441.12
20170417,10.64,10.4,10.79,10.4,716320.15
20170418,9.93,9.86,10.24,9.83,798884.76
20170419,9.88,10.38,10.65,9.88,1049175.67
20170420,10.28,10.06,10.28,9.9,744869.28
20170421,10.07,9.56,10.13,9.51,642996.74
20170424,9.45,9.58,9.78,8.9,729946.28
20170425,9.57,9.51,9.68,9.41,531754.48
20170426,9.4,9.69,9.87,9.24,729011.54
20170427,9.56,10.24,10.37,9.51,1200449.79
20170428,10.05,10.13,10.3,9.95,741611.62
20170502,10.0,10.04,10.22,9.92,552902.57
20170503,10.02,10.54,10.87,9.99,1114287.73
20170504,10.29,10.15,10.36,10.1,784287.02
20170505,10.0,9.74,10.13,9.71,598042.27
20170508,9.67,9.02,9.67,9.0,548480.54
20170509,8.96,9.28,9.3,8.82,448109.38
20170510,9.6,9.11,9.6,9.05,540879.38
20170511,8.84,8.98,9.01,8.55,611550.94
20170512,8.89,9.11,9.25,8.76,592169.96
20170515,9.2,8.92,9.23,8.86,464185.63
20170516,8.75,9.12,9.14,8.6,606511.43
20170517,9.1,9.18,9.36,9.06,639952.95
20170518,9.3,9.14,9.5,9.06,742213.06
20170519,8.88,8.86,9.0,8.75,492584.26
20170522,8.79,8.59,8.96,8.55,382858.31
20170523,8.57,7.75,8.65,7.73,652227.15
20170524,7.67,7.77,7.82,7.38,428307.73
20170525,7.75,7.76,7.85,7.43,492638.98
20170526,7.72,7.83,8.05,7.65,472315.32
20170531,8.0,7.74,8.06,7.7,416599.55
20170601,7.63,7.21,7.69,7.14,452712.39
20170602,7.14,7.32,7.4,7.03,394194.87
20170605,7.4,7.38,7.45,7.33,324607.4
20170606,7.35,7.35,7.37,7.2,292401.59
20170607,7.38,7.68,7.78,7.32,664703.96
