trade_date,open,close,high,low,vol
20140901,2.49,2.6,2.64,2.48,2579712.25
20140902,2.58,2.6,2.6,2.56,2129124.86
20140903,2.6,2.62,2.65,2.59,2436780.01
20140904,2.62,2.63,2.64,2.6,1614712.62
20140905,2.63,2.63,2.64,2.58,2552160.62
20140909,2.63,2.71,2.73,2.62,4163423.62
20140910,2.69,2.67,2.7,2.66,1801433.56
20140911,2.68,2.67,2.72,2.66,2607734.73
20140912,2.67,2.7,2.7,2.65,1851398.22
20140915,2.72,2.7,2.72,2.67,2184491.79
20140916,2.71,2.71,2.82,2.7,5591474.22
20140917,2.73,2.75,2.78,2.71,3612280.77
20140918,2.74,2.74,2.8,2.72,2471439.56
20140919,2.74,2.74,2.77,2.71,1757607.6
20140922,2.73,2.65,2.73,2.64,2225427.8
20140923,2.64,2.67,2.68,2.64,1327042.39
20140924,2.66,2.72,2.72,2.65,1830552.74
20140925,2.72,2.69,2.74,2.68,1935605.5
20140926,2.68,2.72,2.74,2.67,1792222.89
20140929,2.72,2.71,2.73,2.69,1642540.52
20140930,2.71,2.7,2.72,2.69,1365150.68
20141008,2.71,2.72,2.72,2.68,1803569.08
20141009,2.72,2.76,2.79,2.71,3088847.58
20141010,2.86,3.04,3.04,2.85,7840207.21
20141013,3.09,3.01,3.12,2.96,9028450.84
20141014,3.01,3.15,3.21,2.95,8341121.48
20141015,3.1,3.1,3.15,3.09,4637208.72
20141016,3.07,2.98,3.08,2.97,4132260.94
20141017,2.97,3.0,3.05,2.94,2841357.69
20141020,3.0,3.04,3.06,2.98,2514440.73
20141021,3.04,2.98,3.04,2.98,1843009.57
20141022,2.99,2.92,3.0,2.91,1858232.14
20141023,2.93,3.0,3.05,2.92,3168901.35
20141024,3.03,2.96,3.05,2.94,1708347.92
20141027,2.95,2.98,3.01,2.93,1309018.75
20141028,2.99,3.04,3.04,2.97,2307011.13
20141029,3.05,3.08,3.09,3.01,3767397.53
20141030,3.07,3.16,3.18,3.06,4670346.32
20141031,3.16,3.18,3.23,3.11,4209325.83
20141103,3.23,3.33,3.46,3.21,5954819.42
20141104,3.32,3.28,3.37,3.26,3415985.33
20141105,3.27,3.23,3.35,3.22,3030114.25
20141106,3.22,3.21,3.24,3.16,2464845.93
20141107,3.2,3.19,3.26,3.16,2538047.37
20141110,3.22,3.29,3.29,3.19,2722635.48
20141111,3.3,3.16,3.32,3.13,3483405.06
