trade_date,open,close,high,low,vol
20140901,35.35,35.71,35.85,35.07,49929.83
20140902,35.81,35.97,35.98,35.61,59414.01
20140903,36.05,36.16,36.49,36.0,62040.41
20140904,36.16,36.11,36.2,35.8,64378.97
20140905,36.15,36.31,36.35,36.0,69875.2
20140909,36.32,35.94,36.49,35.73,87802.46
20140910,35.96,35.58,35.96,35.37,79450.53
20140911,35.62,35.77,35.95,35.57,71090.61
20140912,35.7,35.45,35.7,34.98,122239.29
20140915,35.99,35.86,36.0,35.15,172319.68
20140916,35.94,34.88,35.96,34.88,120576.8
20140917,34.88,34.5,34.94,34.05,106369.88
20140918,34.55,34.58,34.85,34.29,70783.85
20140919,34.53,34.71,34.9,34.46,98081.48
20140922,34.71,34.1,34.74,34.0,73109.62
20140923,34.1,34.18,34.37,34.0,71209.01
20140924,34.1,34.73,34.76,33.94,96384.25
20140925,34.84,35.27,35.67,34.81,120789.65
20140926,35.2,34.99,35.29,34.85,58222.56
20140929,35.16,34.8,35.3,34.7,93911.42
20140930,34.9,34.85,34.95,34.7,69877.21
20141008,35.08,36.63,36.68,35.01,241158.44
20141009,36.5,36.16,36.67,35.85,148871.46
20141010,36.06,36.43,36.67,35.85,128573.54
20141013,36.4,36.25,36.42,35.81,120856.16
20141014,36.2,35.82,36.23,35.68,80452.54
20141015,35.79,36.53,36.78,35.78,156367.18
20141016,36.3,36.05,37.15,36.04,146044.3
20141017,36.04,35.6,36.15,35.02,114431.39
20141020,35.75,36.5,36.64,35.74,98856.18
20141021,36.0,35.12,36.3,35.09,184463.66
20141022,35.1,34.21,35.24,34.1,135137.49
20141023,34.06,33.64,34.34,33.55,83719.01
20141024,33.64,33.07,33.82,32.95,98177.15
20141027,33.01,33.81,34.0,32.9,77405.02
20141028,33.8,34.17,34.27,33.75,78093.53
20141029,34.19,34.12,34.37,33.9,92264.4
20141030,34.18,34.2,34.45,33.94,74617.94
20141031,34.28,34.16,34.36,33.91,78459.65
20141103,34.22,34.35,34.66,34.21,80650.98
20141104,34.49,33.97,34.49,33.89,60367.88
20141105,33.9,34.55,34.55,33.66,80592.09
20141106,34.56,34.73,34.73,34.31,65746.56
20141107,34.75,34.73,34.79,34.48,82343.69
20141110,34.75,35.05,35.21,34.57,87749.23
20141111,35.08,35.05,35.8,34.72,126858.41
20141112,35.0,35.13,35.19,34.72,59075.67
20141113,35.13,35.11,35.26,34.8,65206.71
20141114,35.09,35.59,35.96,34.9,121280.38
20141117,35.62,35.75,35.9,35.35,88262.85
20141118,35.7,35.15,36.19,35.03,96371.92
20141119,35.01,35.03,35.22,34.66,66708.53
20141120,34.88,34.78,34.96,34.67,38804.68
20141121,34.85,34.95,35.01,34.72,36287.85
20141124,35.15,35.04,35.22,34.71,108020.97
20141125,35.05,34.82,35.05,34.5,116524.23
20141126,34.83,34.99,35.03,34.59,109109.47
20141127,35.02,35.08,35.35,34.94,113786.55
20141128,35.09,34.77,35.09,34.48,134486.5
20141201,35.0,36.26,36.5,34.79,292177.63
20141202,36.0,36.51,36.8,35.9,206430.29
20141203,36.55,36.87,37.4,36.21,207928.88
20141204,36.9,37.6,37.7,36.82,226923.31
20141205,37.59,36.32,37.59,35.91,228995.02
20141208,36.25,36.93,36.98,35.65,165092.0
20141209,36.94,36.43,38.51,36.4,270027.88
20141210,36.5,38.0,38.26,36.5,240758.17
20141211,38.01,37.6,38.48,37.42,160071.64
20141212,37.61,37.59,38.1,37.24,105224.28
20141215,37.56,38.0,38.29,37.35,142438.34
20141216,37.98,37.48,38.09,37.2,134615.05
20141217,37.36,36.82,37.4,36.45,139359.31
20141218,36.76,36.55,37.08,36.51,90587.98
20141219,36.55,36.4,36.87,36.0,104366.72
20141222,36.4,36.31,36.61,35.97,159712.88
20141223,36.31,36.61,37.23,36.3,110364.76
20141224,36.79,36.25,36.98,36.1,95920.35
20141225,36.38,35.95,36.54,35.71,143083.89
20141226,36.32,36.63,36.9,36.32,134041.89
20141229,36.68,36.36,36.85,35.65,229057.43
20141230,36.37,37.09,37.25,36.11,212060.27
20141231,37.09,37.28,37.48,36.72,168263.19
20150105,37.28,38.9,39.29,37.2,283455.33
20150106,38.87,41.22,42.69,38.71,408141.93
20150107,40.9,40.72,41.39,40.07,189874.63
20150108,40.48,40.52,41.94,40.48,199056.66
20150109,40.3,39.13,40.88,39.05,219167.27
20150112,39.4,39.76,40.19,39.05,151903.04
20150113,39.92,39.84,40.63,39.49,124862.64
20150114,39.84,38.97,40.08,38.69,132537.74
20150115,38.95,39.4,39.54,38.72,87205.1
20150116,39.5,39.96,40.06,39.23,124177.27
20150119,39.0,37.94,39.88,37.56,222148.61
20150120,38.41,38.82,38.97,38.0,140711.12
20150121,38.86,39.54,39.54,38.52,156112.9
20150122,39.54,39.83,39.93,39.46,107754.86
20150123,39.88,39.11,40.12,38.92,123148.9
20150126,39.11,40.0,40.11,39.1,130874.83
20150127,40.01,40.08,40.55,39.11,140938.33
20150128,39.84,39.46,40.12,39.4,88284.19
20150129,39.02,38.58,39.17,38.52,94023.19
20150130,38.68,38.27,38.98,38.19,65507.4
20150202,37.81,38.22,38.61,37.76,69967.56
20150203,38.56,38.4,38.74,38.08,70600.81
20150204,38.46,37.81,38.53,37.81,85642.95
20150205,38.17,37.24,38.24,37.2,127865.62
20150206,37.23,36.7,37.44,36.6,83736.53
20150209,36.68,36.78,36.99,36.63,57798.73
