trade_date,open,close,high,low,vol
20140901,10.29,10.4,10.45,10.16,47394.52
20140902,10.42,10.61,10.8,10.39,76385.59
20140903,10.6,10.98,11.24,10.46,127901.63
20140904,10.9,10.9,11.01,10.75,66616.61
20140905,10.91,10.97,11.13,10.91,58839.55
20140909,11.0,11.24,11.29,10.97,66328.93
20140910,11.11,11.24,11.38,11.08,60383.88
20140911,11.24,11.24,11.56,11.12,78838.02
20140912,11.23,11.39,11.41,11.15,51995.93
20140915,11.38,11.7,11.77,11.3,69771.08
20140916,11.7,11.18,11.78,11.02,76042.31
20140917,11.17,11.16,11.29,10.93,50054.5
20140918,11.14,11.22,11.32,11.05,28767.93
20140919,11.25,11.51,11.53,11.18,40414.83
20140922,11.44,11.39,11.49,11.26,34474.27
20140923,11.38,11.6,11.65,11.33,35090.31
20140924,11.5,11.77,12.13,11.44,54942.67
20140925,11.8,11.84,12.1,11.64,44753.68
20140926,11.71,11.93,11.95,11.7,26482.32
20140929,11.97,12.23,12.38,11.95,51320.79
20140930,12.24,12.81,12.85,12.13,63409.36
20141008,12.9,12.88,13.08,12.54,48029.04
20141009,12.9,12.58,12.99,12.3,57611.96
20141010,12.52,12.67,12.89,12.36,40706.87
20141013,12.66,13.03,13.09,12.46,56485.01
20141014,13.05,12.98,13.35,12.8,49836.35
20141015,12.87,12.89,13.05,12.76,27332.42
20141016,12.81,12.74,13.07,12.68,38889.76
20141017,12.7,12.71,12.87,12.1,59920.34
20141020,12.64,12.79,12.82,12.52,27593.2
20141021,12.75,12.61,12.97,12.6,25602.14
20141022,12.61,12.24,12.66,12.2,33440.91
20141023,12.21,12.51,12.57,12.12,40625.34
20141024,12.55,13.16,13.56,12.51,111463.24
20141027,13.0,13.11,13.16,12.65,48396.54
20141028,12.93,13.46,13.5,12.93,58361.86
20141029,13.48,14.0,14.13,13.3,73233.75
20141030,13.85,13.68,14.13,13.56,48227.87
20141031,13.66,13.73,13.85,13.48,35995.89
20141103,13.63,13.88,14.0,13.63,30476.83
20141104,13.89,14.1,14.49,13.89,29981.12
20141105,14.19,13.61,14.21,13.57,29180.51
20141106,13.61,13.61,13.82,13.28,29928.91
20141107,13.66,13.52,13.88,13.42,26908.74
20141110,13.49,13.67,13.83,13.43,18089.99
20141111,13.67,13.18,13.76,12.95,33136.75
20141112,13.2,13.3,13.5,13.12,15430.96
20141113,13.3,13.14,13.45,13.04,19639.88
20141114,13.1,13.33,13.34,13.1,12521.75
20141117,13.31,13.65,13.8,13.16,21165.59
