date,open,close,high,low,volume
2016-12-26,319.03,324.48,324.99,316.2,26001.43
2016-12-27,324.51,326.16,328.8,323.5,20062.29
2016-12-28,326.99,323.72,328.0,323.33,17878.11
2016-12-29,324.0,327.31,327.87,323.0,21225.12
2016-12-30,326.61,334.15,335.29,326.61,34687.67
2017-01-03,334.28,334.56,337.0,332.81,20763.89
2017-01-04,334.62,351.91,352.17,334.6,65257.38
2017-01-05,350.0,346.74,351.45,345.44,41704.48
2017-01-06,346.64,350.76,359.78,346.1,68095.62
2017-01-09,347.8,348.51,352.88,346.54,35405.0
2017-01-10,348.45,349.0,352.0,346.6,31727.64
2017-01-11,348.0,345.45,348.0,343.5,23598.51
2017-01-12,346.55,347.05,347.4,344.51,17779.4
2017-01-13,346.98,344.87,347.39,343.88,18282.48
2017-01-16,344.13,341.47,344.8,338.8,36855.45
2017-01-17,342.6,349.13,351.5,342.0,35188.38
2017-01-18,348.88,355.08,356.77,347.21,46005.7
2017-01-19,355.0,354.72,358.48,351.7,28523.92
2017-01-20,354.9,354.99,357.4,353.03,21344.17
2017-01-23,356.88,351.22,359.8,349.46,32581.18
2017-01-24,351.27,350.31,352.8,346.75,26914.58
2017-01-25,349.98,347.63,349.98,346.2,22990.36
2017-01-26,348.14,344.42,348.8,341.3,37826.17
2017-02-03,346.0,346.85,349.18,345.0,20936.43
2017-02-06,348.49,346.85,348.89,344.96,15680.79
2017-02-07,346.84,343.58,347.4,343.14,20519.83
2017-02-08,343.76,344.21,345.5,342.67,19088.54
2017-02-09,345.0,347.61,348.79,344.61,23324.38
2017-02-10,348.62,345.08,349.82,345.0,24056.59
2017-02-13,344.0,349.75,351.9,341.92,53587.9
2017-02-14,349.54,350.21,352.6,349.1,26558.68
2017-02-15,351.5,348.53,352.44,347.2,26256.96
2017-02-16,348.5,348.09,348.62,345.51,17642.3
2017-02-17,348.9,350.56,354.44,347.5,29102.34
2017-02-20,350.41,361.29,362.32,350.01,61853.4
2017-02-21,361.88,358.74,362.43,357.18,27705.77
2017-02-22,360.61,361.89,366.52,360.0,37130.31
2017-02-23,360.97,361.7,365.48,359.76,23328.06
2017-02-24,362.0,362.62,362.89,360.05,17692.78
2017-02-27,362.49,357.2,362.85,356.8,25400.46
