trade_date,open,close,high,low,vol
20140901,63.0,65.2,65.21,62.5,16766.99
20140902,65.5,66.49,67.8,64.4,25726.34
20140903,66.66,66.91,68.11,66.06,26405.97
20140904,66.6,66.98,67.5,66.3,11417.98
20140905,66.9,67.9,68.4,66.85,16524.57
20140909,67.61,66.88,68.3,66.5,13331.16
20140910,66.3,66.72,67.0,65.8,10807.78
20140911,66.6,64.76,66.7,64.3,25388.55
20140912,64.45,65.43,65.43,64.45,8485.93
20140915,65.99,64.6,66.02,64.48,23050.0
20140916,65.2,62.61,65.2,62.61,22702.03
20140917,62.61,63.06,64.14,62.23,16223.43
20140918,62.3,62.21,63.0,61.51,14740.82
20140919,62.15,63.3,63.49,62.08,8866.46
20140922,63.3,61.21,63.31,60.9,18076.49
20140923,61.3,62.72,62.84,61.28,13526.11
20140924,62.5,63.85,64.0,62.05,12709.7
20140925,64.48,63.25,64.68,62.9,19503.24
20140926,62.98,62.94,63.59,62.3,8461.51
20140929,62.6,63.65,64.18,62.6,17826.26
20140930,63.58,63.13,63.9,62.77,7572.25
20141008,62.95,62.2,62.99,61.39,12499.66
20141009,61.89,62.11,62.45,61.62,18358.42
20141010,61.63,62.53,62.98,61.5,17198.64
20141013,61.81,61.21,62.35,60.6,14790.79
20141014,60.85,61.1,61.27,60.51,17277.17
20141015,61.0,61.7,61.76,60.5,10797.38
20141016,61.38,61.69,63.48,61.05,16729.41
20141017,61.69,63.45,63.6,61.64,24821.47
20141020,63.45,63.7,64.99,63.45,14975.56
20141021,63.71,63.79,64.15,63.0,10937.38
20141022,63.8,63.89,64.28,63.17,12184.94
20141023,64.07,62.1,64.32,62.02,16532.85
20141024,62.13,59.02,62.33,58.68,27569.4
20141027,58.92,61.0,61.5,57.4,19864.83
20141028,60.98,60.1,61.36,59.85,17158.63
20141029,60.11,60.66,61.0,59.94,13763.92
20141030,60.5,60.42,61.5,59.81,15465.14
20141031,60.12,60.41,61.22,59.09,19886.45
20141103,60.49,60.32,60.84,60.01,11678.75
20141104,60.1,59.02,60.33,58.73,15747.91
20141105,58.53,58.13,59.23,58.1,15154.16
20141106,58.71,58.84,59.19,58.35,17760.06
20141107,59.08,58.68,59.08,58.5,15412.42
20141110,58.96,61.77,62.0,58.22,41829.25
20141111,62.1,61.5,63.96,61.02,33771.89
20141112,61.2,61.01,62.0,60.45,20562.22
20141113,61.05,59.51,61.2,59.5,20285.2
20141114,59.41,61.5,61.5,59.41,26171.61
20141117,62.5,61.8,63.49,61.02,29114.09
20141118,61.8,61.43,62.25,61.31,18400.53
20141119,61.43,61.55,62.38,61.06,13148.36
20141120,61.11,60.92,61.51,60.6,9070.15
