date,open,close,high,low,volume
2017-01-09,35.51,36.61,36.8,34.9,99587.36
2017-01-10,36.7,37.5,38.08,36.5,157286.88
2017-01-11,38.6,37.63,39.16,37.5,176059.64
2017-01-12,37.54,39.19,39.45,37.28,223757.56
2017-01-13,39.8,38.51,39.98,38.35,121289.65
2017-01-16,38.58,37.04,39.5,35.68,180472.09
2017-01-17,37.13,39.08,39.12,36.8,158219.52
2017-01-18,38.98,39.17,39.71,38.66,119902.18
2017-01-19,38.88,37.6,39.0,37.4,109807.84
2017-01-20,37.0,37.72,38.29,36.74,85950.33
2017-01-23,37.85,38.57,38.89,37.76,92325.74
2017-01-24,38.65,37.41,38.66,37.36,68160.05
2017-01-25,37.5,37.54,37.98,37.46,43288.16
2017-01-26,37.51,38.51,38.7,37.51,81167.33
2017-02-03,38.7,39.0,39.34,38.2,82635.07
2017-02-06,38.79,39.01,39.5,38.3,89843.32
2017-02-07,39.25,41.16,41.98,38.92,215612.06
2017-02-08,40.76,41.49,41.55,40.55,123587.32
2017-02-09,41.97,41.21,41.99,40.7,108687.47
2017-02-10,41.44,41.36,43.2,41.18,155820.95
2017-02-13,42.25,42.98,43.3,41.45,172131.58
2017-02-14,42.98,42.32,43.2,42.14,98652.03
2017-02-15,42.35,40.97,42.6,40.75,117214.7
2017-02-16,41.25,45.07,45.07,41.25,314321.53
2017-02-17,40.56,43.52,45.07,40.56,238030.19
2017-02-20,43.7,45.25,46.25,43.1,178245.2
2017-02-21,45.75,49.78,49.78,44.89,272521.38
2017-02-22,52.07,51.43,53.9,50.0,360830.34
2017-02-23,54.5,56.57,56.57,52.5,429881.88
2017-02-24,56.0,54.58,56.27,53.82,339204.62
2017-02-27,55.0,55.83,57.76,54.81,345239.53
2017-02-28,56.86,58.55,60.95,56.22,351980.44
2017-03-01,57.51,58.02,60.25,56.23,286029.97
2017-03-02,57.9,59.81,60.67,57.55,290214.25
2017-03-03,60.31,56.8,61.88,56.52,382732.28
2017-03-06,55.31,56.19,57.3,55.01,275571.12
2017-03-07,56.1,52.97,57.23,52.18,340921.12
2017-03-08,53.1,53.34,53.97,52.58,163962.47
2017-03-09,54.2,53.68,55.1,53.34,233201.48
2017-03-10,52.5,54.44,55.27,52.1,242141.52
2017-03-13,54.28,55.34,55.4,53.3,217344.12
2017-03-14,55.1,54.32,56.09,54.29,212436.73
2017-03-15,53.99,56.94,57.33,53.7,324783.16
2017-03-16,57.4,56.67,57.55,56.12,213262.09
2017-03-17,56.32,55.59,56.97,55.17,187372.2
2017-03-20,54.75,52.1,55.93,50.92,285443.12
2017-03-21,52.21,51.84,52.38,51.16,149252.7
2017-03-22,52.0,52.31,53.08,51.51,152708.78
2017-03-23,52.3,52.98,53.22,51.32,156451.91
2017-03-24,53.22,50.07,53.4,49.95,210371.22
2017-03-27,49.9,50.28,51.18,49.02,129527.41
2017-03-28,50.05,50.49,51.15,49.98,129845.92
2017-03-29,50.43,49.86,50.97,49.54,114882.04
2017-03-30,49.69,50.02,50.8,49.1,139028.59
2017-03-31,50.5,51.8,52.18,50.27,239617.05
2017-04-05,51.2,55.63,55.99,51.02,404088.16
2017-04-06,55.0,55.74,56.18,54.01,215986.48
2017-04-07,55.5,54.46,56.29,53.42,187447.23
2017-04-10,53.8,49.94,54.82,49.8,209634.86
2017-04-11,50.05,49.36,50.91,47.5,182221.2
2017-04-12,52.0,53.16,54.3,50.98,237318.94
2017-04-13,53.08,52.68,53.37,51.68,127417.27
2017-04-14,53.29,53.54,55.18,52.76,191169.39
2017-04-17,52.7,55.12,56.0,52.7,213572.91
2017-04-18,55.5,54.66,56.15,54.52,124312.25
2017-04-19,54.2,51.21,54.2,49.8,217915.77
2017-04-20,51.28,51.69,51.98,49.9,123873.51
2017-04-21,51.3,49.04,51.85,48.58,126851.28
2017-04-24,48.02,44.34,48.41,44.14,190410.81
2017-04-25,44.5,44.66,45.5,44.15,96478.92
2017-04-26,45.0,46.85,47.3,44.88,151279.59
2017-04-27,46.85,47.7,48.19,45.15,128698.31
2017-04-28,47.5,47.33,48.18,46.88,83224.05
2017-05-02,47.0,49.69,50.7,47.0,143611.52
2017-05-03,49.5,49.66,50.42,48.78,105944.47
2017-05-04,49.2,48.63,49.89,48.55,79679.07
2017-05-05,48.0,44.95,48.16,44.29,193242.48
2017-05-08,44.6,43.89,45.66,43.58,122620.06
2017-05-09,44.0,43.48,44.3,41.59,149189.83
2017-05-10,43.6,42.86,44.33,41.82,106404.3
2017-05-11,42.0,43.55,43.67,40.79,159653.94
2017-05-12,43.31,43.4,43.9,42.56,99381.75
2017-05-15,43.19,42.67,43.8,42.3,80572.01
2017-05-16,42.31,45.87,46.2,41.71,186472.72
2017-05-17,45.3,44.33,45.87,44.31,138214.23
2017-05-18,43.62,44.79,45.11,43.41,116048.32
2017-05-19,47.0,45.22,47.7,45.15,218880.02
2017-05-22,44.0,42.99,44.4,42.78,144512.61
2017-05-23,42.7,42.27,43.85,42.2,97633.88
2017-05-24,42.25,43.13,43.17,42.0,77761.79
2017-05-25,42.98,43.66,43.8,42.5,99678.24
2017-05-26,43.7,43.19,43.96,42.82,86223.28
2017-05-31,44.18,42.62,44.57,42.42,71300.99
2017-06-01,42.2,40.16,42.46,39.9,139671.95
2017-06-02,40.19,41.42,41.88,39.53,101919.63
2017-06-05,41.18,41.4,42.17,41.18,70458.51
2017-06-06,41.12,42.29,42.56,40.88,91036.94
2017-06-07,42.17,43.34,43.78,42.01,93125.19
2017-06-08,43.36,43.16,44.46,42.83,109210.33
2017-06-09,43.26,44.96,45.38,43.2,174356.83
2017-06-12,44.55,45.85,47.1,44.51,157341.14
2017-06-13,46.4,50.44,50.44,46.4,301536.22
2017-06-14,52.3,53.19,54.33,52.27,367802.41
2017-06-15,53.35,53.01,55.48,52.99,282164.25
2017-06-16,54.01,55.38,57.97,52.85,350815.41
2017-06-19,54.81,56.49,57.16,54.32,218152.53
2017-06-20,56.9,55.98,58.06,55.78,248243.2
2017-06-21,55.8,56.88,56.93,54.45,210012.52
2017-06-22,56.69,54.33,58.29,54.15,281003.28
