date,open,close,high,low,volume
2017-01-03,32.43,31.25,32.5,31.18,44926.04
2017-01-04,31.3,31.54,31.65,31.0,30098.69
2017-01-05,31.53,30.91,31.54,30.88,26808.7
2017-01-06,30.87,30.89,31.45,30.75,23983.49
2017-01-09,31.08,30.86,31.28,30.68,19327.19
2017-01-10,31.01,30.67,31.1,30.46,20104.03
2017-01-11,30.7,31.1,31.35,30.5,23792.07
2017-01-12,31.22,30.08,31.22,30.0,28559.02
2017-01-13,29.95,28.97,30.17,28.8,29174.46
2017-01-16,28.9,27.15,29.18,26.07,34362.36
2017-01-17,27.15,27.86,28.28,26.84,23848.57
2017-01-18,27.45,28.19,28.28,27.45,14741.96
2017-01-19,28.1,28.03,28.3,27.87,9521.28
2017-01-20,27.88,28.53,28.65,27.81,12468.51
2017-01-23,28.35,28.6,28.87,28.35,10714.04
2017-01-24,28.4,28.36,28.66,28.32,7104.24
2017-01-25,28.37,28.48,28.68,28.14,9813.82
2017-01-26,28.8,28.91,29.37,28.56,13395.71
2017-02-03,29.09,29.01,29.44,28.85,8817.09
2017-02-06,28.98,30.12,30.8,28.91,26452.98
2017-02-07,30.18,29.8,30.31,29.51,14103.88
2017-02-08,29.56,29.8,29.87,29.1,15092.0
2017-02-09,29.86,29.57,29.95,29.41,13071.78
2017-02-10,29.6,29.25,29.73,29.18,15120.7
2017-02-13,29.11,29.52,29.78,29.01,16009.05
2017-02-14,29.58,29.53,29.66,29.31,10859.95
2017-02-15,29.6,28.92,29.62,28.54,14940.32
2017-02-16,28.8,28.8,29.1,28.55,15163.33
2017-02-17,28.97,29.11,29.2,28.52,14002.89
2017-02-20,29.37,29.71,29.9,29.18,24663.0
2017-02-21,30.5,30.58,32.0,30.4,69094.33
2017-02-22,31.45,31.62,32.26,30.9,69259.26
2017-02-23,31.37,30.8,31.43,30.62,47108.65
2017-02-24,30.8,30.25,30.8,30.04,39650.31
2017-02-27,30.34,30.29,30.71,30.16,36109.38
2017-02-28,30.29,31.18,31.21,30.12,51849.93
2017-03-01,31.02,30.85,31.18,30.55,48063.55
2017-03-02,30.75,30.71,31.2,30.61,27985.31
2017-03-03,30.42,31.05,31.08,30.18,32260.85
2017-03-06,31.09,31.59,31.78,31.05,59590.89
2017-03-07,31.32,30.85,31.48,30.69,43374.49
2017-03-08,30.72,30.96,31.05,30.62,24941.84
2017-03-09,30.8,31.49,31.52,30.48,48826.16
2017-03-10,31.3,31.36,31.96,31.13,46933.44
2017-03-13,31.2,31.82,32.19,31.13,48039.19
2017-03-14,31.49,30.95,31.75,30.7,46463.27
2017-03-15,30.9,30.88,31.13,30.72,22282.7
2017-03-16,30.85,30.96,31.17,30.74,31226.24
2017-03-17,30.89,30.66,30.92,30.53,27712.01
2017-03-20,30.68,30.8,30.96,30.66,22165.2
2017-03-21,30.76,30.52,30.8,30.33,27329.86
2017-03-22,30.29,30.23,30.56,29.97,20773.17
2017-03-23,30.23,30.4,30.66,30.09,20121.66
2017-03-24,30.4,30.61,30.65,30.18,16882.3
2017-03-27,30.51,30.48,30.95,30.34,14069.06
2017-03-28,30.5,30.47,30.76,30.41,13392.93
2017-03-29,29.9,29.33,29.9,28.86,48029.36
2017-03-30,29.23,28.65,29.62,28.4,39529.61
2017-04-18,25.79,25.79,25.79,25.79,5670.0
2017-04-19,23.21,23.21,23.21,23.21,6755.0
2017-04-20,21.6,22.04,23.25,21.6,80418.0
2017-04-21,22.05,22.15,22.47,21.91,28028.23
2017-04-24,21.92,21.46,22.13,21.0,23819.23
2017-04-25,21.6,21.43,21.95,21.41,23860.31
2017-04-26,21.1,21.56,21.71,21.1,16191.67
2017-08-08,11.5,11.8,11.8,11.0,71931.68
